,Order Date,Category,Sub-Category,Product Name,Sales,Quantity
1203,2013-12-19,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6
1204,2013-12-19,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2
1205,2013-12-19,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4
1206,2013-12-19,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3
1207,2014-12-19,Technology,Accessories,Logitech Illuminated - Keyboard,119.98,2
1208,2014-12-19,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1
1209,2014-12-19,Office Supplies,Binders,Binding Machine Supplies,46.672,2
1210,2014-12-19,Office Supplies,Paper,Xerox 213,32.4,5
1211,2014-12-19,Office Supplies,Art,Newell 327,6.63,3
1212,2014-12-19,Office Supplies,Paper,Xerox 1996,12.96,2
1213,2014-12-19,Office Supplies,Art,Newell 335,5.76,2
1214,2014-02-20,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3
1215,2014-02-20,Office Supplies,Art,Newell 320,12.84,3
1216,2014-03-20,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5
1217,2014-03-20,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2
1218,2014-03-20,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7
1219,2014-03-20,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4
1220,2014-03-20,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1
1221,2014-03-20,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,2
1222,2014-03-20,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,7
1223,2014-03-20,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6
1224,2014-03-20,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,6
1225,2011-04-20,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4
1226,2013-04-20,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5
1227,2013-04-20,Technology,Phones,PowerGen Dual USB Car Charger,39.96,5
1228,2013-04-20,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4
1229,2013-04-20,Office Supplies,Binders,Avery Binder Labels,9.336,3
1230,2013-04-20,Office Supplies,Art,Newell 307,5.46,3
1231,2013-04-20,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,1
1232,2013-05-20,Office Supplies,Appliances,Staples,87.84,8
1233,2013-05-20,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,1
1234,2014-05-20,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.408,12
1235,2014-05-20,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,5
1236,2014-05-20,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,36.32,1
1237,2014-05-20,Office Supplies,Art,Newell 314,5.58,1
1238,2014-05-20,Office Supplies,Art,Newell 310,3.52,2
1239,2012-06-20,Technology,Phones,netTALK DUO VoIP Telephone Service,125.976,3
1240,2012-06-20,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6
1241,2013-06-20,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2
1242,2014-06-20,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",50.32,4
1243,2014-06-20,Office Supplies,Paper,Xerox 1907,24.56,2
1244,2011-07-20,Office Supplies,Paper,Xerox 189,104.85,1
1245,2011-07-20,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,6
1246,2011-07-20,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3
1247,2011-07-20,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,3
1248,2011-07-20,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3
1249,2011-07-20,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2
1250,2011-07-20,Office Supplies,Paper,Xerox 1897,19.92,4
1251,2011-07-20,Office Supplies,Paper,Xerox 1965,11.96,2
1252,2011-07-20,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704,2
1253,2011-07-20,Office Supplies,Art,Newell 348,13.12,4
1254,2013-07-20,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3
1255,2013-07-20,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2
1256,2011-09-20,Office Supplies,Appliances,Staples,43.92,4
1257,2011-09-20,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,3
1258,2011-09-20,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,4
1259,2011-09-20,Office Supplies,Paper,Xerox 1900,8.56,2
1260,2011-09-20,Office Supplies,Labels,Avery 499,9.96,2
1261,2013-09-20,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7
1262,2013-09-20,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3
1263,2013-09-20,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2
1264,2013-09-20,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3
1265,2014-09-20,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5
1266,2014-09-20,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2
1267,2014-09-20,Office Supplies,Art,Newell 33,16.74,3
1268,2012-10-20,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776,3
1269,2012-10-20,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,3
1270,2012-10-20,Furniture,Furnishings,Nu-Dell Oak Frame,74.76,7
1271,2012-10-20,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6
1272,2014-10-20,Office Supplies,Binders,JM Magazine Binder,39.624,3
1273,2014-10-20,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,2
1274,2014-10-20,Office Supplies,Labels,Avery 518,31.5,10
1275,2014-10-20,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.368,2
1276,2014-10-20,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,8.96,2
1277,2012-11-20,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3
1278,2012-11-20,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.696,4
1279,2012-11-20,Office Supplies,Labels,Avery 485,50.12,4
1280,2012-11-20,Technology,Phones,Gear Head AU3700S Headset,72.744,7
1281,2012-11-20,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,9
1282,2012-11-20,Office Supplies,Art,Newell 333,19.46,7
1283,2012-11-20,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3
1284,2014-11-20,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9
1285,2014-11-20,Technology,Phones,Square Credit Card Reader,31.968,4
1286,2014-11-20,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,1
1287,2011-12-20,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2
1288,2011-12-20,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155.12,5
1289,2011-12-20,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2
1290,2011-12-20,Office Supplies,Art,Newell 31,4.13,1
1291,2012-12-20,Office Supplies,Paper,Staples,17.12,4
1292,2014-12-20,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,2
1293,2011-01-21,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2
1294,2011-01-21,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2
1295,2013-01-21,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,7
1296,2013-01-21,Furniture,Chairs,Global Super Steno Chair,153.568,2
1297,2014-01-21,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,359.976,3
1298,2014-01-21,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,3
1299,2014-01-21,Office Supplies,Art,Staples,24.2,5
1300,2011-02-21,Office Supplies,Paper,Xerox 204,12.96,2
1301,2013-02-21,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5
1302,2013-02-21,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,7
1303,2013-02-21,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4
1304,2013-02-21,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1
1305,2014-02-21,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2
1306,2014-02-21,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1
1307,2011-04-21,Office Supplies,Binders,ACCOHIDE Binder by Acco,16.52,5
1308,2011-05-21,Office Supplies,Art,4009 Highlighters by Sanford,31.84,8
1309,2013-05-21,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5
1310,2013-05-21,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4
1311,2014-05-21,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.272,8
1312,2014-05-21,Technology,Machines,Okidata B400 Printer,343.2,1
1313,2014-05-21,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1
1314,2013-06-21,Furniture,Chairs,Hon Valutask Swivel Chairs,161.568,2
1315,2013-06-21,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3
1316,2013-06-21,Office Supplies,Paper,Xerox 1898,46.76,7
1317,2013-06-21,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2
1318,2013-06-21,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3
1319,2013-06-21,Office Supplies,Paper,Xerox 202,38.88,6
1320,2013-06-21,Office Supplies,Art,DIXON Oriole Pencils,5.16,2
1321,2011-07-21,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2
1322,2011-07-21,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",272.848,1
1323,2011-07-21,Office Supplies,Art,Newell 334,99.2,5
1324,2012-08-21,Furniture,Chairs,Hon GuestStacker Chair,544.008,3
1325,2012-08-21,Furniture,Bookcases,Sauder Camden County Collection Library,586.398,6
1326,2012-08-21,Office Supplies,Paper,Xerox 191,59.94,3
1327,2012-08-21,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1
1328,2012-08-21,Office Supplies,Paper,Xerox 1974,23.92,4
1329,2012-08-21,Office Supplies,Paper,Xerox 1927,4.28,1
1330,2014-08-21,Office Supplies,Binders,GBC Recycled Regency Composition Covers,239.12,5
1331,2014-08-21,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3
1332,2014-08-21,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6
1333,2014-08-21,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,17.22,3
1334,2014-08-21,Office Supplies,Paper,Xerox 203,25.92,4
1335,2011-09-21,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2
1336,2011-09-21,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5
1337,2011-09-21,Office Supplies,Art,Newell 34,59.52,3
1338,2011-09-21,Office Supplies,Paper,Xerox 1971,38.52,9
1339,2011-09-21,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35,3
1340,2011-09-21,Office Supplies,Envelopes,Staples,15.56,2
1341,2012-09-21,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4
1342,2012-09-21,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2
1343,2013-09-21,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,271.984,2
1344,2013-09-21,Office Supplies,Paper,Strathmore Photo Frame Cards,65.79,9
1345,2013-09-21,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2
1346,2013-09-21,Office Supplies,Paper,Xerox 1944,77.52,2
1347,2013-09-21,Office Supplies,Art,Newell 343,11.76,4
1348,2011-10-21,Office Supplies,Binders,Plastic Binding Combs,36.36,3
1349,2013-10-21,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4
1350,2013-10-21,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3
1351,2014-10-21,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,4
1352,2014-10-21,Office Supplies,Labels,Avery 510,3.75,1
1353,2011-11-21,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1
1354,2011-11-21,Office Supplies,Paper,Xerox 211,12.96,2
1355,2011-11-21,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2
1356,2013-11-21,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2
1357,2013-11-21,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39.0,12
1358,2014-11-21,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5
1359,2014-11-21,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7
1360,2014-11-21,Furniture,Furnishings,Coloredge Poster Frame,42.6,3
1361,2011-12-21,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6
1362,2011-12-21,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3
1363,2013-01-22,Office Supplies,Labels,Avery 475,44.4,3
1364,2013-01-22,Office Supplies,Labels,Avery 476,20.65,5
1365,2013-02-22,Technology,Phones,AT&T 1070 Corded Phone,445.96,5
1366,2013-02-22,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1
1367,2013-02-22,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3
1368,2012-03-22,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1487.976,3
1369,2012-03-22,Office Supplies,Paper,Staples,105.52,4
1370,2012-03-22,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2
1371,2012-03-22,Technology,Phones,Square Credit Card Reader,15.984,2
1372,2014-03-22,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4
1373,2014-03-22,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,3
1374,2014-03-22,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2
1375,2012-04-22,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3
1376,2012-04-22,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3
1377,2012-05-22,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,7
1378,2012-05-22,Technology,Phones,Aastra 57i VoIP phone,775.728,6
1379,2012-05-22,Office Supplies,Storage,Pizazz Global Quick File,104.79,7
1380,2012-05-22,Office Supplies,Labels,Avery 476,8.26,2
1381,2013-05-22,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3
1382,2013-05-22,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2
1383,2011-07-22,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,3
1384,2011-07-22,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,10
1385,2011-07-22,Furniture,Tables,Safco Drafting Table,170.352,3
1386,2011-07-22,Office Supplies,Art,Newell 32,11.52,4
1387,2011-07-22,Office Supplies,Art,Crayola Colored Pencils,19.68,6
1388,2013-07-22,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5
1389,2013-07-22,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,1
1390,2014-07-22,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.192,9
1391,2014-07-22,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2
1392,2014-07-22,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3
1393,2014-07-22,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",16.34,2
1394,2014-07-22,Office Supplies,Art,Nontoxic Chalk,3.52,2
1395,2013-08-22,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887.056,9
1396,2013-08-22,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3
1397,2013-08-22,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.96,5
1398,2013-08-22,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2
1399,2013-08-22,Office Supplies,Paper,Xerox 1928,47.52,9
1400,2013-08-22,Office Supplies,Paper,Xerox 1997,12.96,2
1401,2013-08-22,Office Supplies,Binders,Avery Durable Slant Ring Binders,12.672,2
1402,2014-08-22,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3
1403,2014-08-22,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,431.968,4
1404,2014-08-22,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4
1405,2014-08-22,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,203.52,3
1406,2014-08-22,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",51.75,5
1407,2014-08-22,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",117.144,9
1408,2014-08-22,Office Supplies,Art,Newell 336,17.12,4
1409,2011-09-22,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5
1410,2011-09-22,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2
1411,2012-09-22,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2
1412,2012-09-22,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3
1413,2014-09-22,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1
1414,2014-09-22,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7
1415,2013-10-22,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3
1416,2013-10-22,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3
1417,2013-10-22,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3
1418,2013-10-22,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3
1419,2013-10-22,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2
1420,2013-10-22,Office Supplies,Art,Newell Chalk Holder,12.39,3
1421,2011-11-22,Office Supplies,Paper,Xerox 1895,53.82,9
1422,2012-11-22,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3
1423,2012-11-22,Office Supplies,Paper,Xerox 1971,42.8,10
1424,2012-11-22,Office Supplies,Paper,Xerox 1887,37.94,2
1425,2013-11-22,Office Supplies,Paper,Xerox 222,32.4,5
1426,2014-11-22,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3
1427,2014-11-22,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2
1428,2014-11-22,Office Supplies,Binders,Canvas Sectional Post Binders,40.736,2
1429,2014-11-22,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62,1
1430,2014-11-22,Office Supplies,Art,Newell 332,11.76,4
1431,2014-11-22,Office Supplies,Art,Newell 344,5.56,2
1432,2014-11-22,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,9.02,2
1433,2011-12-22,Office Supplies,Art,Newell 332,11.76,4
1434,2014-12-22,Office Supplies,Storage,Letter Size Cart,1000.02,7
1435,2014-12-22,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124.36,2
1436,2014-12-22,Office Supplies,Art,Newell 317,5.88,2
1437,2014-12-22,Office Supplies,Art,Newell 327,6.63,3
1438,2013-01-23,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7
1439,2011-02-23,Office Supplies,Paper,Xerox 220,19.44,3
1440,2011-03-23,Technology,Phones,Ooma Telo VoIP Home Phone System,604.752,6
1441,2011-03-23,Office Supplies,Storage,Economy Rollaway Files,330.4,2
1442,2012-03-23,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3
1443,2012-03-23,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11
1444,2012-03-23,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4
1445,2011-04-23,Office Supplies,Paper,Xerox 1891,48.91,1
1446,2013-04-23,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3
1447,2014-04-23,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2
1448,2013-05-23,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2
1449,2014-05-23,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7
1450,2014-05-23,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7
1451,2014-05-23,Office Supplies,Art,Newell 350,9.84,3
1452,2014-05-23,Office Supplies,Art,Newell 333,2.78,1
1453,2012-06-23,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.584,2
1454,2012-06-23,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3
1455,2012-06-23,Office Supplies,Fasteners,Assorted Color Push Pins,5.43,3
1456,2011-07-23,Technology,Phones,VTech DS6151,604.752,6
1457,2011-07-23,Technology,Phones,AT&T CL2909,302.376,3
1458,2011-07-23,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5
1459,2011-07-23,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3
1460,2013-07-23,Office Supplies,Labels,Self-Adhesive Removable Labels,6.3,2
1461,2011-08-23,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2
1462,2013-08-23,Office Supplies,Art,Newell 346,5.76,2
1463,2014-08-23,Furniture,Tables,Hon Racetrack Conference Tables,210.008,1
1464,2011-09-23,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999,3
1465,2011-09-23,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2
1466,2014-09-23,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2
1467,2012-10-23,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3
1468,2012-10-23,Furniture,Chairs,Global Chrome Stack Chair,191.968,7
1469,2012-10-23,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1
1470,2012-10-23,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9
1471,2012-10-23,Office Supplies,Paper,Xerox 196,11.56,2
1472,2012-10-23,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4
1473,2011-11-23,Furniture,Chairs,Novimex Swivel Fabric Task Chair,603.92,5
1474,2011-11-23,Furniture,Chairs,Safco Contoured Stacking Chairs,381.44,2
1475,2011-11-23,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,1
1476,2011-11-23,Office Supplies,Envelopes,Pastel Pink Envelopes,21.84,3
1477,2013-12-23,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8
1478,2013-12-23,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2
1479,2014-12-23,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5
1480,2014-02-24,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,6
1481,2011-03-24,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2
1482,2014-03-24,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,211.84,8
1483,2013-04-24,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6
1484,2013-04-24,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3
1485,2013-04-24,Technology,Accessories,Logitech Wireless Headset h800,99.99,1
1486,2013-04-24,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7
1487,2014-04-24,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,6
1488,2014-04-24,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7
1489,2014-04-24,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2
1490,2013-05-24,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3
1491,2014-05-24,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3
1492,2013-06-24,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,862.344,7
1493,2013-06-24,Office Supplies,Storage,Mobile Personal File Cube,93.68,4
1494,2013-06-24,Office Supplies,Labels,Avery 516,21.93,3
1495,2013-06-24,Office Supplies,Paper,Xerox 1884,19.98,1
1496,2014-07-24,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9
1497,2014-07-24,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3
1498,2011-09-24,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4
1499,2012-09-24,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,4
1500,2012-09-24,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3
1501,2013-09-24,Office Supplies,Labels,Avery 51,18.9,3
1502,2013-09-24,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2
1503,2014-09-24,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2
1504,2014-09-24,Office Supplies,Paper,Xerox 1909,211.04,8
1505,2014-09-24,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2
1506,2014-09-24,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3
1507,2014-09-24,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824,6
