,Order Date,Category,Sub-Category,Product Name,Sales,Quantity,Day,Month,Year
723,2012-11-22,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3.0,22,11,2012
725,2012-11-22,Office Supplies,Paper,Xerox 1887,37.94,2.0,22,11,2012
729,2012-11-24,Office Supplies,Paper,Xerox 1943,146.73,3.0,24,11,2012
730,2012-11-24,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,79.76,4.0,24,11,2012
737,2012-11-27,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3.0,27,11,2012
738,2012-11-27,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3.0,27,11,2012
739,2012-11-28,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4.0,28,11,2012
740,2012-11-29,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2.0,29,11,2012
745,2012-04-12,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3.0,12,4,2012
746,2012-04-12,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36.4,5.0,12,4,2012
749,2012-05-12,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2.0,12,5,2012
750,2012-05-12,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0,3.0,12,5,2012
752,2012-06-12,Technology,Phones,AT&T 1080 Corded phone,219.184,2.0,12,6,2012
754,2012-06-12,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",32.75,5.0,12,6,2012
757,2012-07-12,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4.0,12,7,2012
759,2012-08-12,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2.0,12,8,2012
761,2012-10-12,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2.0,12,10,2012
763,2012-11-12,Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.528,4.0,12,11,2012
767,2012-12-12,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,3.0,12,12,2012
769,2012-12-12,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",36.44,4.0,12,12,2012
771,2012-12-12,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,2.0,12,12,2012
776,2012-12-13,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4.0,13,12,2012
778,2012-12-13,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",29.2,5.0,13,12,2012
782,2012-12-14,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,55.264,2.0,14,12,2012
783,2012-12-14,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,2.0,14,12,2012
784,2012-12-14,Furniture,Furnishings,Staples,29.22,3.0,14,12,2012
785,2012-12-14,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248,3.0,14,12,2012
789,2012-12-17,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5.0,17,12,2012
790,2012-12-17,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,2.0,17,12,2012
791,2012-12-17,Office Supplies,Binders,Avery Arch Ring Binders,92.96,2.0,17,12,2012
796,2012-12-24,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4.0,24,12,2012
797,2012-12-24,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4.0,24,12,2012
804,2012-12-27,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2.0,27,12,2012
810,2012-12-30,Office Supplies,Paper,Xerox 1929,68.52,3.0,30,12,2012
811,2012-12-30,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3.0,30,12,2012
812,2013-03-01,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,114.46,2.0,1,3,2013
816,2013-01-16,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3.0,16,1,2013
819,2013-01-21,Furniture,Chairs,Global Super Steno Chair,153.568,2.0,21,1,2013
820,2013-01-22,Office Supplies,Labels,Avery 475,44.4,3.0,22,1,2013
821,2013-01-22,Office Supplies,Labels,Avery 476,20.65,5.0,22,1,2013
823,2013-01-28,Office Supplies,Art,Newell 345,39.68,2.0,28,1,2013
825,2013-01-30,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2.0,30,1,2013
829,2013-01-31,Office Supplies,Paper,Staples,56.7,5.0,31,1,2013
830,2013-01-02,Office Supplies,Paper,Xerox 1883,105.52,4.0,2,1,2013
831,2013-04-02,Office Supplies,Storage,Safco Commercial Shelving,93.02,2.0,2,4,2013
833,2013-05-02,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4.0,2,5,2013
834,2013-05-02,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3.0,2,5,2013
837,2013-09-02,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3.0,2,9,2013
838,2013-09-02,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2.0,2,9,2013
839,2013-02-13,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3.0,13,2,2013
840,2013-02-19,Office Supplies,Paper,Xerox 1880,70.88,2.0,19,2,2013
848,2013-04-03,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3.0,3,4,2013
849,2013-04-03,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3.0,3,4,2013
854,2013-11-03,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3.0,3,11,2013
857,2013-03-13,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5.0,13,3,2013
858,2013-03-13,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4.0,13,3,2013
859,2013-03-13,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2.0,13,3,2013
862,2013-03-14,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2.0,14,3,2013
866,2013-03-18,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2.0,18,3,2013
867,2013-03-29,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4.0,29,3,2013
870,2013-09-04,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.0,4,9,2013
871,2013-09-04,Office Supplies,Paper,Xerox 1923,20.04,3.0,4,9,2013
872,2013-09-04,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5.0,4,9,2013
877,2013-11-04,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,113.76,3.0,4,11,2013
878,2013-11-04,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",48.032,4.0,4,11,2013
880,2013-11-04,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,5.0,4,11,2013
882,2013-04-13,Office Supplies,Binders,Aluminum Screw Posts,36.624,3.0,13,4,2013
883,2013-04-13,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352,3.0,13,4,2013
889,2013-04-16,Office Supplies,Paper,Xerox 1911,143.7,3.0,16,4,2013
891,2013-04-20,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5.0,20,4,2013
892,2013-04-20,Technology,Phones,PowerGen Dual USB Car Charger,39.96,5.0,20,4,2013
893,2013-04-20,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4.0,20,4,2013
897,2013-04-23,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3.0,23,4,2013
899,2013-04-24,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3.0,24,4,2013
903,2013-04-29,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568,2.0,29,4,2013
906,2013-06-05,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2.0,5,6,2013
909,2013-07-05,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4.0,5,7,2013
911,2013-10-05,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4.0,5,10,2013
918,2013-05-19,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3.0,19,5,2013
924,2013-05-22,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3.0,22,5,2013
925,2013-05-22,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2.0,22,5,2013
926,2013-05-23,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2.0,23,5,2013
927,2013-05-24,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3.0,24,5,2013
929,2013-05-27,Technology,Phones,Cisco SPA508G,211.168,4.0,27,5,2013
938,2013-05-29,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4.0,29,5,2013
941,2013-04-06,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2.0,6,4,2013
942,2013-06-06,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4.0,6,6,2013
946,2013-07-06,Office Supplies,Paper,Xerox Blank Computer Paper,99.9,5.0,6,7,2013
948,2013-07-06,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2.0,6,7,2013
951,2013-10-06,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3.0,6,10,2013
952,2013-10-06,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3.0,6,10,2013
954,2013-11-06,Office Supplies,Paper,Xerox 226,32.4,5.0,6,11,2013
955,2013-11-06,Office Supplies,Labels,Avery 473,20.7,2.0,6,11,2013
966,2013-06-17,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5.0,17,6,2013
967,2013-06-18,Office Supplies,Paper,Xerox 1914,219.84,4.0,18,6,2013
969,2013-06-18,Office Supplies,Paper,Xerox 1934,111.96,2.0,18,6,2013
972,2013-06-21,Furniture,Chairs,Hon Valutask Swivel Chairs,161.568,2.0,21,6,2013
973,2013-06-21,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3.0,21,6,2013
975,2013-06-21,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2.0,21,6,2013
980,2013-06-24,Office Supplies,Storage,Mobile Personal File Cube,93.68,4.0,24,6,2013
981,2013-06-24,Office Supplies,Labels,Avery 516,21.93,3.0,24,6,2013
986,2013-06-25,Technology,Phones,Macally Suction Cup Mount,38.24,4.0,25,6,2013
987,2013-06-26,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3.0,26,6,2013
991,2013-06-27,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3.0,27,6,2013
992,2013-06-28,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2.0,28,6,2013
993,2013-06-29,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2.0,29,6,2013
999,2013-05-07,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4.0,7,5,2013
1000,2013-05-07,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2.0,7,5,2013
1001,2013-05-07,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5.0,7,5,2013
1004,2013-08-07,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5.0,7,8,2013
1008,2013-07-15,Technology,Phones,Panasonic Kx-TS550,110.376,3.0,15,7,2013
1009,2013-07-15,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4.0,15,7,2013
1010,2013-07-18,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2.0,18,7,2013
1012,2013-07-20,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2.0,20,7,2013
1026,2013-02-08,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2.0,8,2,2013
1028,2013-03-08,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2.0,8,3,2013
1031,2013-05-08,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3.0,8,5,2013
1033,2013-07-08,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4.0,8,7,2013
1040,2013-08-16,Technology,Phones,AT&T 841000 Phone,165.6,3.0,16,8,2013
1041,2013-08-16,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4.0,16,8,2013
1043,2013-08-16,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.976,3.0,16,8,2013
1045,2013-08-17,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2.0,17,8,2013
1046,2013-08-17,Office Supplies,Paper,Xerox 1931,32.4,5.0,17,8,2013
1050,2013-08-22,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.96,5.0,22,8,2013
1051,2013-08-22,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2.0,22,8,2013
1057,2013-08-27,Office Supplies,Paper,Xerox 1979,154.9,5.0,27,8,2013
1061,2013-08-31,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4.0,31,8,2013
1062,2013-02-09,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2.0,9,2,2013
1067,2013-03-09,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3.0,9,3,2013
1069,2013-03-09,Office Supplies,Storage,Akro Stacking Bins,23.67,3.0,9,3,2013
1072,2013-05-09,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3.0,9,5,2013
1074,2013-06-09,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2.0,9,6,2013
1078,2013-09-09,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.136,4.0,9,9,2013
1079,2013-09-09,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2.0,9,9,2013
1083,2013-10-09,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4.0,9,10,2013
1087,2013-12-09,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.872,2.0,9,12,2013
1092,2013-09-18,Technology,Phones,Panasonic Kx-TS550,73.584,2.0,18,9,2013
1093,2013-09-18,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3.0,18,9,2013
1105,2013-09-21,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2.0,21,9,2013
1106,2013-09-21,Office Supplies,Paper,Xerox 1944,77.52,2.0,21,9,2013
1112,2013-09-25,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5.0,25,9,2013
1113,2013-09-25,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5.0,25,9,2013
1114,2013-09-25,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2.0,25,9,2013
1119,2013-09-26,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2.0,26,9,2013
1125,2013-09-27,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5.0,27,9,2013
1126,2013-09-27,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3.0,27,9,2013
1127,2013-09-27,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5.0,27,9,2013
1132,2013-09-30,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5.0,30,9,2013
1133,2013-02-10,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4.0,10,2,2013
1135,2013-04-10,Office Supplies,Paper,Xerox 1891,97.82,2.0,10,4,2013
1138,2013-08-10,Office Supplies,Binders,GBC Recycled VeloBinder Covers,27.264,2.0,10,8,2013
1140,2013-09-10,Office Supplies,Paper,Xerox 1925,61.96,2.0,10,9,2013
1141,2013-10-14,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3.0,14,10,2013
1145,2013-10-14,Office Supplies,Paper,Xerox 195,20.04,3.0,14,10,2013
1148,2013-10-18,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2.0,18,10,2013
1154,2013-10-22,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3.0,22,10,2013
1155,2013-10-22,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3.0,22,10,2013
1156,2013-10-22,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2.0,22,10,2013
1161,2013-10-25,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4.0,25,10,2013
1162,2013-10-28,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136,4.0,28,10,2013
1163,2013-10-28,Office Supplies,Appliances,Staples,43.92,4.0,28,10,2013
1164,2013-10-28,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3.0,28,10,2013
1166,2013-10-29,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3.0,29,10,2013
1174,2013-04-11,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,217.584,2.0,11,4,2013
1175,2013-04-11,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5.0,11,4,2013
1178,2013-04-11,Office Supplies,Paper,Xerox 1892,116.28,3.0,11,4,2013
1180,2013-04-11,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2.0,11,4,2013
1184,2013-05-11,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4.0,11,5,2013
1190,2013-06-11,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,4.0,11,6,2013
1191,2013-06-11,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2.0,11,6,2013
1192,2013-06-11,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,53.248,2.0,11,6,2013
1193,2013-06-11,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3.0,11,6,2013
1194,2013-06-11,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,29.12,5.0,11,6,2013
1196,2013-07-11,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,11,7,2013
1197,2013-07-11,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84,3.0,11,7,2013
1199,2013-08-11,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4.0,11,8,2013
1200,2013-08-11,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2.0,11,8,2013
1201,2013-08-11,Office Supplies,Binders,Fellowes Binding Cases,37.44,4.0,11,8,2013
1210,2013-11-11,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4.0,11,11,2013
1211,2013-11-11,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,3.0,11,11,2013
1212,2013-11-11,Office Supplies,Paper,Xerox 1933,61.4,5.0,11,11,2013
1213,2013-11-11,Office Supplies,Binders,Binding Machine Supplies,70.008,3.0,11,11,2013
1215,2013-11-11,Office Supplies,Paper,Xerox 1996,32.4,5.0,11,11,2013
1221,2013-12-11,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,11,12,2013
1225,2013-11-13,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,3.0,13,11,2013
1230,2013-11-16,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3.0,16,11,2013
1233,2013-11-18,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5.0,18,11,2013
1237,2013-11-19,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,5.0,19,11,2013
1238,2013-11-21,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2.0,21,11,2013
1240,2013-11-22,Office Supplies,Paper,Xerox 222,32.4,5.0,22,11,2013
1244,2013-11-25,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2.0,25,11,2013
1246,2013-11-26,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,3.0,26,11,2013
1249,2013-11-27,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2.0,27,11,2013
1252,2013-02-12,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2.0,12,2,2013
1256,2013-02-12,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3.0,12,2,2013
1257,2013-03-12,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3.0,12,3,2013
1258,2013-03-12,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3.0,12,3,2013
1260,2013-03-12,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2.0,12,3,2013
1261,2013-03-12,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3.0,12,3,2013
1262,2013-03-12,Office Supplies,Paper,Xerox 192,25.92,4.0,12,3,2013
1267,2013-04-12,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2.0,12,4,2013
1269,2013-04-12,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3.0,12,4,2013
1282,2013-09-12,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3.0,12,9,2013
1290,2013-12-12,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5.0,12,12,2013
1291,2013-12-12,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4.0,12,12,2013
1293,2013-12-12,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2.0,12,12,2013
1294,2013-12-12,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3.0,12,12,2013
1295,2013-12-12,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,3.0,12,12,2013
1297,2013-12-12,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2.0,12,12,2013
1300,2013-12-13,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3.0,13,12,2013
1304,2013-12-15,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,15,12,2013
1314,2013-12-19,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2.0,19,12,2013
